path,structuremode,solvent,charge,tautomer,conformer,name
flexisol/gas/hexadecane/clothianidin_chrg0_t0_c1,gas,hexadecane,0,0,1,clothianidin
flexisol/gas/hexadecane/clothianidin_chrg0_t0_c2,gas,hexadecane,0,0,2,clothianidin
flexisol/gas/hexadecane/clothianidin_chrg0_t0_c3,gas,hexadecane,0,0,3,clothianidin
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c0,gas,hexadecane,0,0,0,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c1,gas,hexadecane,0,0,1,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c2,gas,hexadecane,0,0,2,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c3,gas,hexadecane,0,0,3,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c4,gas,hexadecane,0,0,4,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c5,gas,hexadecane,0,0,5,cyanazine
flexisol/gas/hexadecane/cyanazine_chrg0_t0_c6,gas,hexadecane,0,0,6,cyanazine
flexisol/gas/hexadecane/cyproconazole_chrg0_t0_c0,gas,hexadecane,0,0,0,cyproconazole
flexisol/gas/hexadecane/cyproconazole_chrg0_t0_c1,gas,hexadecane,0,0,1,cyproconazole
flexisol/gas/hexadecane/diazinon_chrg0_t0_c0,gas,hexadecane,0,0,0,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c1,gas,hexadecane,0,0,1,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c10,gas,hexadecane,0,0,10,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c11,gas,hexadecane,0,0,11,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c12,gas,hexadecane,0,0,12,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c13,gas,hexadecane,0,0,13,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c14,gas,hexadecane,0,0,14,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c15,gas,hexadecane,0,0,15,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c2,gas,hexadecane,0,0,2,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c3,gas,hexadecane,0,0,3,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c4,gas,hexadecane,0,0,4,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c5,gas,hexadecane,0,0,5,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c6,gas,hexadecane,0,0,6,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c7,gas,hexadecane,0,0,7,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c8,gas,hexadecane,0,0,8,diazinon
flexisol/gas/hexadecane/diazinon_chrg0_t0_c9,gas,hexadecane,0,0,9,diazinon
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c0,gas,hexadecane,0,0,0,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c1,gas,hexadecane,0,0,1,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c2,gas,hexadecane,0,0,2,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c3,gas,hexadecane,0,0,3,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c4,gas,hexadecane,0,0,4,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c5,gas,hexadecane,0,0,5,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c6,gas,hexadecane,0,0,6,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c7,gas,hexadecane,0,0,7,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c8,gas,hexadecane,0,0,8,dichlorofluanid
flexisol/gas/hexadecane/dichlorofluanid_chrg0_t0_c9,gas,hexadecane,0,0,9,dichlorofluanid
flexisol/gas/hexadecane/diflufenican_chrg0_t0_c0,gas,hexadecane,0,0,0,diflufenican
flexisol/gas/hexadecane/diflufenican_chrg0_t0_c1,gas,hexadecane,0,0,1,diflufenican
flexisol/gas/hexadecane/diflufenican_chrg0_t0_c2,gas,hexadecane,0,0,2,diflufenican
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c0,gas,hexadecane,0,0,0,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c1,gas,hexadecane,0,0,1,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c2,gas,hexadecane,0,0,2,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c3,gas,hexadecane,0,0,3,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c4,gas,hexadecane,0,0,4,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c5,gas,hexadecane,0,0,5,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c6,gas,hexadecane,0,0,6,dimethenamid
flexisol/gas/hexadecane/dimethenamid_chrg0_t0_c7,gas,hexadecane,0,0,7,dimethenamid
flexisol/gas/hexadecane/endrin_chrg0_t0_c0,gas,hexadecane,0,0,0,endrin
flexisol/gas/hexadecane/estradiol_chrg0_t0_c0,gas,hexadecane,0,0,0,estradiol
flexisol/gas/hexadecane/estradiol_chrg0_t0_c1,gas,hexadecane,0,0,1,estradiol
flexisol/gas/hexadecane/estradiol_chrg0_t0_c2,gas,hexadecane,0,0,2,estradiol
flexisol/gas/hexadecane/estradiol_chrg0_t0_c3,gas,hexadecane,0,0,3,estradiol
flexisol/gas/hexadecane/estradiol_chrg0_t0_c4,gas,hexadecane,0,0,4,estradiol
flexisol/gas/hexadecane/fbet_chrg0_t0_c0,gas,hexadecane,0,0,0,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c1,gas,hexadecane,0,0,1,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c10,gas,hexadecane,0,0,10,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c11,gas,hexadecane,0,0,11,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c12,gas,hexadecane,0,0,12,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c2,gas,hexadecane,0,0,2,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c3,gas,hexadecane,0,0,3,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c4,gas,hexadecane,0,0,4,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c5,gas,hexadecane,0,0,5,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c6,gas,hexadecane,0,0,6,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c7,gas,hexadecane,0,0,7,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c8,gas,hexadecane,0,0,8,fbet
flexisol/gas/hexadecane/fbet_chrg0_t0_c9,gas,hexadecane,0,0,9,fbet
flexisol/gas/hexadecane/fluazinam_chrg0_t0_c0,gas,hexadecane,0,0,0,fluazinam
flexisol/gas/hexadecane/fluazinam_chrg0_t0_c1,gas,hexadecane,0,0,1,fluazinam
flexisol/gas/hexadecane/flumioxazin_chrg0_t0_c0,gas,hexadecane,0,0,0,flumioxazin
flexisol/gas/hexadecane/flumioxazin_chrg0_t0_c1,gas,hexadecane,0,0,1,flumioxazin
flexisol/gas/hexadecane/flumioxazin_chrg0_t0_c2,gas,hexadecane,0,0,2,flumioxazin
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c0,gas,hexadecane,0,0,0,hydrocortisone
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c1,gas,hexadecane,0,0,1,hydrocortisone
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c2,gas,hexadecane,0,0,2,hydrocortisone
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c3,gas,hexadecane,0,0,3,hydrocortisone
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c4,gas,hexadecane,0,0,4,hydrocortisone
flexisol/gas/hexadecane/hydrocortisone_chrg0_t0_c5,gas,hexadecane,0,0,5,hydrocortisone
flexisol/gas/hexadecane/pymetrozine_chrg0_t0_c0,gas,hexadecane,0,0,0,pymetrozine
flexisol/gas/hexadecane/pymetrozine_chrg0_t0_c1,gas,hexadecane,0,0,1,pymetrozine
flexisol/gas/hexadecane/sulfentrazone_chrg0_t0_c0,gas,hexadecane,0,0,0,sulfentrazone
flexisol/gas/hexadecane/sulfentrazone_chrg0_t0_c1,gas,hexadecane,0,0,1,sulfentrazone
flexisol/gas/hexadecane/sulfentrazone_chrg0_t0_c2,gas,hexadecane,0,0,2,sulfentrazone
flexisol/gas/hexadecane/sulfentrazone_chrg0_t0_c3,gas,hexadecane,0,0,3,sulfentrazone
flexisol/gas/hexadecane/sulfentrazone_chrg0_t0_c4,gas,hexadecane,0,0,4,sulfentrazone
flexisol/gas/hexadecane/tepp_chrg0_t0_c0,gas,hexadecane,0,0,0,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c1,gas,hexadecane,0,0,1,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c10,gas,hexadecane,0,0,10,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c11,gas,hexadecane,0,0,11,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c12,gas,hexadecane,0,0,12,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c13,gas,hexadecane,0,0,13,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c14,gas,hexadecane,0,0,14,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c15,gas,hexadecane,0,0,15,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c16,gas,hexadecane,0,0,16,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c17,gas,hexadecane,0,0,17,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c18,gas,hexadecane,0,0,18,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c19,gas,hexadecane,0,0,19,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c2,gas,hexadecane,0,0,2,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c20,gas,hexadecane,0,0,20,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c21,gas,hexadecane,0,0,21,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c22,gas,hexadecane,0,0,22,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c23,gas,hexadecane,0,0,23,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c24,gas,hexadecane,0,0,24,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c25,gas,hexadecane,0,0,25,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c26,gas,hexadecane,0,0,26,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c27,gas,hexadecane,0,0,27,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c28,gas,hexadecane,0,0,28,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c29,gas,hexadecane,0,0,29,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c3,gas,hexadecane,0,0,3,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c30,gas,hexadecane,0,0,30,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c31,gas,hexadecane,0,0,31,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c32,gas,hexadecane,0,0,32,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c33,gas,hexadecane,0,0,33,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c34,gas,hexadecane,0,0,34,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c35,gas,hexadecane,0,0,35,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c36,gas,hexadecane,0,0,36,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c37,gas,hexadecane,0,0,37,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c38,gas,hexadecane,0,0,38,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c39,gas,hexadecane,0,0,39,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c4,gas,hexadecane,0,0,4,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c40,gas,hexadecane,0,0,40,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c41,gas,hexadecane,0,0,41,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c42,gas,hexadecane,0,0,42,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c43,gas,hexadecane,0,0,43,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c44,gas,hexadecane,0,0,44,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c45,gas,hexadecane,0,0,45,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c46,gas,hexadecane,0,0,46,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c47,gas,hexadecane,0,0,47,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c48,gas,hexadecane,0,0,48,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c49,gas,hexadecane,0,0,49,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c5,gas,hexadecane,0,0,5,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c50,gas,hexadecane,0,0,50,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c51,gas,hexadecane,0,0,51,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c52,gas,hexadecane,0,0,52,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c53,gas,hexadecane,0,0,53,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c54,gas,hexadecane,0,0,54,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c55,gas,hexadecane,0,0,55,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c56,gas,hexadecane,0,0,56,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c57,gas,hexadecane,0,0,57,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c58,gas,hexadecane,0,0,58,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c6,gas,hexadecane,0,0,6,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c7,gas,hexadecane,0,0,7,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c8,gas,hexadecane,0,0,8,tepp
flexisol/gas/hexadecane/tepp_chrg0_t0_c9,gas,hexadecane,0,0,9,tepp
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c0,gas,hexadecane,0,0,0,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c1,gas,hexadecane,0,0,1,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c2,gas,hexadecane,0,0,2,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c3,gas,hexadecane,0,0,3,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c4,gas,hexadecane,0,0,4,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c5,gas,hexadecane,0,0,5,thiazopyr
flexisol/gas/hexadecane/thiazopyr_chrg0_t0_c6,gas,hexadecane,0,0,6,thiazopyr
flexisol/gas/hexadecane/zearalenone_chrg0_t0_c0,gas,hexadecane,0,0,0,zearalenone
flexisol/gas/hexadecane/zearalenone_chrg0_t0_c1,gas,hexadecane,0,0,1,zearalenone
flexisol/gas/hexadecane/zearalenone_chrg0_t0_c2,gas,hexadecane,0,0,2,zearalenone
flexisol/gas/hexane/bromoxynil_chrg0_t0_c0,gas,hexane,0,0,0,bromoxynil
flexisol/gas/methanol/lovastatin_chrg0_t0_c0,gas,methanol,0,0,0,lovastatin
flexisol/gas/methanol/lovastatin_chrg0_t0_c1,gas,methanol,0,0,1,lovastatin
flexisol/gas/methanol/monacolin_chrg0_t0_c0,gas,methanol,0,0,0,monacolin
flexisol/gas/methanol/monacolin_chrg0_t0_c1,gas,methanol,0,0,1,monacolin
flexisol/gas/methanol/monacolin_chrg0_t0_c2,gas,methanol,0,0,2,monacolin
flexisol/gas/methanol/monacolin_chrg0_t0_c3,gas,methanol,0,0,3,monacolin
flexisol/gas/methanol/monacolin_chrg0_t0_c4,gas,methanol,0,0,4,monacolin
flexisol/gas/methanol/monacolin_chrg0_t0_c5,gas,methanol,0,0,5,monacolin
flexisol/gas/methanol/pimozide_chrg0_t0_c0,gas,methanol,0,0,0,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c1,gas,methanol,0,0,1,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c10,gas,methanol,0,0,10,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c11,gas,methanol,0,0,11,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c12,gas,methanol,0,0,12,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c13,gas,methanol,0,0,13,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c14,gas,methanol,0,0,14,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c2,gas,methanol,0,0,2,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c3,gas,methanol,0,0,3,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c4,gas,methanol,0,0,4,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c5,gas,methanol,0,0,5,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c6,gas,methanol,0,0,6,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c7,gas,methanol,0,0,7,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c8,gas,methanol,0,0,8,pimozide
flexisol/gas/methanol/pimozide_chrg0_t0_c9,gas,methanol,0,0,9,pimozide
flexisol/gas/methanol/thalidomide_chrg0_t0_c0,gas,methanol,0,0,0,thalidomide
flexisol/gas/methanol/thalidomide_chrg0_t0_c1,gas,methanol,0,0,1,thalidomide
flexisol/gas/methanol/trimethoprim_chrg0_t0_c0,gas,methanol,0,0,0,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c1,gas,methanol,0,0,1,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c10,gas,methanol,0,0,10,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c11,gas,methanol,0,0,11,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c12,gas,methanol,0,0,12,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c2,gas,methanol,0,0,2,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c3,gas,methanol,0,0,3,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c4,gas,methanol,0,0,4,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c5,gas,methanol,0,0,5,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c6,gas,methanol,0,0,6,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c7,gas,methanol,0,0,7,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c8,gas,methanol,0,0,8,trimethoprim
flexisol/gas/methanol/trimethoprim_chrg0_t0_c9,gas,methanol,0,0,9,trimethoprim
flexisol/gas/methanol/trochol_chrg0_t0_c0,gas,methanol,0,0,0,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c1,gas,methanol,0,0,1,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c10,gas,methanol,0,0,10,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c11,gas,methanol,0,0,11,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c12,gas,methanol,0,0,12,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c13,gas,methanol,0,0,13,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c14,gas,methanol,0,0,14,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c15,gas,methanol,0,0,15,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c16,gas,methanol,0,0,16,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c17,gas,methanol,0,0,17,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c18,gas,methanol,0,0,18,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c19,gas,methanol,0,0,19,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c2,gas,methanol,0,0,2,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c20,gas,methanol,0,0,20,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c21,gas,methanol,0,0,21,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c22,gas,methanol,0,0,22,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c23,gas,methanol,0,0,23,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c24,gas,methanol,0,0,24,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c3,gas,methanol,0,0,3,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c4,gas,methanol,0,0,4,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c5,gas,methanol,0,0,5,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c6,gas,methanol,0,0,6,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c7,gas,methanol,0,0,7,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c8,gas,methanol,0,0,8,trochol
flexisol/gas/methanol/trochol_chrg0_t0_c9,gas,methanol,0,0,9,trochol
flexisol/gas/octanol/+-alpha-pinene_chrg0_t0_c0,gas,octanol,0,0,0,+-alpha-pinene
flexisol/gas/octanol/+-alpha-pinene_chrg0_t0_c1,gas,octanol,0,0,1,+-alpha-pinene
flexisol/gas/octanol/1-nitroguanidin_chrg0_t0_c0,gas,octanol,0,0,0,1-nitroguanidin
flexisol/gas/octanol/1-nitroguanidin_chrg0_t0_c1,gas,octanol,0,0,1,1-nitroguanidin
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole_chrg0_t0_c0",gas,octanol,0,0,0,"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole_chrg0_t0_c1",gas,octanol,0,0,1,"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole_chrg0_t0_c2",gas,octanol,0,0,2,"1,1-dimethyl-3,3,4,4,5,5-hexabromo--2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole_chrg0_t0_c0",gas,octanol,0,0,0,"1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole_chrg0_t0_c1",gas,octanol,0,0,1,"1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole_chrg0_t0_c2",gas,octanol,0,0,2,"1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole"
"flexisol/gas/octanol/1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole_chrg0_t0_c3",gas,octanol,0,0,3,"1,1-dimethyl-3,3,4,4,5,5-hexabromo-2,2-bipyrrole"
"flexisol/gas/octanol/1,2,3,4-dibenzanthracene_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,3,4-dibenzanthracene"
"flexisol/gas/octanol/1,2,3,4,5-pentabromo-6-ethylbenzene_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,3,4,5-pentabromo-6-ethylbenzene"
"flexisol/gas/octanol/1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,3,4,6,7,8-heptachlorodibenzo-p-dioxin"
"flexisol/gas/octanol/1,2,3,4,6,7,8,9-octachlorodibenzo-p--dioxin_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,3,4,6,7,8,9-octachlorodibenzo-p--dioxin"
"flexisol/gas/octanol/1,2,3,4,7,8,9-heptachlorodibenzofuran_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,3,4,7,8,9-heptachlorodibenzofuran"
"flexisol/gas/octanol/1,2,4-tribromo-5-2,4-dibromophenoxybenzene_chrg0_t0_c0",gas,octanol,0,0,0,"1,2,4-tribromo-5-2,4-dibromophenoxybenzene"
"flexisol/gas/octanol/1,2,4-tribromo-5-2,4-dibromophenoxybenzene_chrg0_t0_c1",gas,octanol,0,0,1,"1,2,4-tribromo-5-2,4-dibromophenoxybenzene"
"flexisol/gas/octanol/1,2,4-tribromo-5-2,4-dibromophenoxybenzene_chrg0_t0_c2",gas,octanol,0,0,2,"1,2,4-tribromo-5-2,4-dibromophenoxybenzene"
"flexisol/gas/octanol/1,3,5-tribromobenzene_chrg0_t0_c0",gas,octanol,0,0,0,"1,3,5-tribromobenzene"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c0",gas,octanol,0,0,0,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c1",gas,octanol,0,0,1,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c10",gas,octanol,0,0,10,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c11",gas,octanol,0,0,11,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c12",gas,octanol,0,0,12,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c13",gas,octanol,0,0,13,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c2",gas,octanol,0,0,2,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c3",gas,octanol,0,0,3,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c4",gas,octanol,0,0,4,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c5",gas,octanol,0,0,5,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c6",gas,octanol,0,0,6,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c7",gas,octanol,0,0,7,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c8",gas,octanol,0,0,8,"1,4-dioxacyclohexadecane-5,16-dione"
"flexisol/gas/octanol/1,4-dioxacyclohexadecane-5,16-dione_chrg0_t0_c9",gas,octanol,0,0,9,"1,4-dioxacyclohexadecane-5,16-dione"
flexisol/gas/octanol/16b-hydroxystanozolol_chrg0_t0_c0,gas,octanol,0,0,0,16b-hydroxystanozolol
